run_datetime,git_commit,train_n,val_n,test_n,n_features,lr_auc_test,lr_ks_test,lr_gini_test,gbm_auc_test,gbm_ks_test,gbm_gini_test,auc_gap,auc_gap_threshold,primary_model,note
2026-07-23T18:22:00,39ed9c2,439698,99015,105204,8,0.6533969355924264,0.22162178265014298,0.3067938711848528,0.6605009386087597,0.22972715094850787,0.3210018772175194,0.007104003016333314,0.02,Logistic Regression + WOE,"RECONSTRUCTED tu git history (khong phai lan chay song song voi cac dong khac) - run_datetime = ngay gio commit 39ed9c2 (khong phai gio chay thuc te, khong duoc ghi lai luc do). auc_gap tinh tren TEST (chua co tach validation o thoi diem nay). Ban dau pipeline, dung 8 bien (fico_range_low+high rieng, con revol_util - sau nay phat hien sai dau)."
2026-07-30T10:19:00,50aa77b,439698,99015,105204,8,0.6516410625163891,0.2196556764692673,0.3032821250327782,0.66068871978279,0.23076858143593115,0.32137743956557996,0.009047657266401,0.02,Logistic Regression + WOE,"RECONSTRUCTED tu git history - run_datetime = ngay gio commit 50aa77b, khong phai gio chay thuc te. auc_gap tinh tren TEST. Sprint 1 sau khi sua loi phuong phap luan (gop fico_mid, sua bien chon o sau split, thay revol_util bang revol_bal/credit_history_length)."
2026-08-05T10:34:59,2ff5283,439698,99015,105204,40,0.6738868204466695,0.2526862996963384,0.34777364089333895,0.7003604985642717,0.28908404362165735,0.4007209971285435,0.026473678117602262,0.02,LightGBM,
2026-08-05T11:17:06,2ff5283,439698,99015,105204,40,0.6738868204466695,0.2526862996963384,0.34777364089333895,0.7003604985642717,0.28908404362165735,0.4007209971285435,0.02251746566152235,0.02,LightGBM,
2026-08-10T10:47:54,3442979,439698,99015,105204,40,0.6738868204466695,0.2526862996963384,0.34777364089333895,0.7003604985642717,0.28908404362165735,0.4007209971285435,0.02251746566152235,0.02,LightGBM,
2026-08-12T11:22:12,1aeb7e6,439698,99015,105204,34,0.673704525912651,0.2519605057899983,0.3474090518253019,0.7002232227745848,0.28856851564378866,0.40044644554916964,0.02298356576050975,0.02,LightGBM,"Cat 6 bien mean|SHAP|<0.01 (noise, tu 40 con 34 bien), train lai ca 2 model tren tap con lai."
2026-08-12T13:05:12,1aeb7e6,439698,99015,105204,34,0.673704525912651,0.2519605057899983,0.3474090518253019,0.7023286765954911,0.29262652853999027,0.4046573531909823,0.025781127970404327,0.02,LightGBM,"Cat 6 bien mean|SHAP|<0.01 (noise, tu 40 con 34 bien), train lai ca 2 model tren tap con lai."
